,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,text_clean
131,131,163,1513347009868369923,2022-04-11 02:43:38+00:00,https://twitter.com/CatatanAli07/status/1513347009868369923,"Semakin terlihat nyata yang saya sampaikan soal PERPECAHAN DIKUBU PDIP 😂

PDIP VERSI MEGA PUAN HASTO
VS
PDIP VERSI GANJAR JOKOWI LUHUT

PDIP versi MEGA undang CAKNUN untuk menggoyang Posisi JOKOWI 😂 https://t.co/A476orVSp2",0,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,semakin terlihat nyata yang saya sampaikan soal perpecahan dikubu pdip pdip versi mega puan hasto pdip versi ganjar jokowi luhut pdip versi mega undang caknun untuk menggoyang posisi jokowi
134,134,1094,1513362312425779200,2022-04-11 03:44:26+00:00,https://twitter.com/TheEagle_BEN/status/1513362312425779200,"@CatatanAli07 @Lelaki_5uny1 KALO AKU DATANG, NANTI AKU PULA YG MEREKA GEBUKIN😒",0,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,kalau datang nanti pula yang mereka gebukin
138,138,1090,1513367243081482244,2022-04-11 04:04:02+00:00,https://twitter.com/ngah_Aqthar/status/1513367243081482244,@CatatanAli07 Pocari sweet langsung langka 😁😁😁,1,0,0,,3240022550.0,ngah_Aqthar,NAGASHIMA,2451.0,1982.0,17260.0,32728.0,pocari sweet langsung langka
139,139,1089,1513368469940895746,2022-04-11 04:08:54+00:00,https://twitter.com/AnjeliSalniati/status/1513368469940895746,@CatatanAli07 Amiìin selamat berjuang kami mendoakan dari rumah...selamat semuaaaaa...,0,0,0,,1.4894847952224502e+18,AnjeliSalniati,,0.0,5.0,20.0,1.0,selamat berjuang kami mendoakan dari rumah selamat semuaaaaa
140,140,1088,1513373957025542148,2022-04-11 04:30:43+00:00,https://twitter.com/LibraLuv3/status/1513373957025542148,"@CatatanAli07 Jgn diminum ya batal🤭

#MahasiswaBergerak",1,0,0,,1.4144037562177004e+18,LibraLuv3,"Blue Earth, MN",3793.0,2692.0,62320.0,24125.0,jangan diminum batal mahasiswabergerak
141,141,162,1513374464251428864,2022-04-11 04:32:44+00:00,https://twitter.com/CatatanAli07/status/1513374464251428864,"TODAY, 

Thousands of people take part in a demonstration in Jakarta for justice and demand the president resign

@BBCWorld
@Reuters
@cnnbrk
@tv3malaysia
@KKMPutrajaya
@POTUS

#lengserkanjokowi https://t.co/XO0jlzq0uf",81,5,50,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,today thousands people take part demonstration jakarta justice demand president resign lengserkanjokowi
142,142,1087,1513376054689550336,2022-04-11 04:39:03+00:00,https://twitter.com/CatatanAli07/status/1513376054689550336,Bener gak ini bahasa inggris gue @anakpetojo @naina_TShah 😂,3,2,0,,1.4921908284999025e+18,CatatanAli07,,2698.0,1558.0,224.0,4430.0,benar tidak bahasa inggris saya
143,143,1086,1513377356416958466,2022-04-11 04:44:13+00:00,https://twitter.com/dnsari567/status/1513377356416958466,"@CatatanAli07 Ya Rabb ...Hasbunallahu wa nikmat wakil, aamiin 🙏",0,0,0,,101202186.0,dnsari567,"Jakarta Barat, DKI Jakarta",862.0,1552.0,107620.0,7847.0,rabb hasbunallahu nikmat wakil amin
144,144,1085,1513377432598106113,2022-04-11 04:44:31+00:00,https://twitter.com/ArArozy/status/1513377432598106113,@CatatanAli07 Aamiin Allahuma Aamiin,0,0,0,,1.4695794465710694e+18,ArArozy,,803.0,1077.0,26434.0,17816.0,amin allahuma amin
145,145,1084,1513378013101977600,2022-04-11 04:46:50+00:00,https://twitter.com/saposikompak/status/1513378013101977600,"@CatatanAli07 Ojo marah kowe! 😃😃😃😃
Tanya nurani mu!
#KitaBersamaJokowi
#SayaPercayaJokowi",0,0,0,,1351186986.0,saposikompak,"Medan Maimun, Indonesia",6997.0,7203.0,54035.0,77214.0,marah kamu tanya nurani kitabersamajokowi sayapercayajokowi
146,146,1083,1513378808107528193,2022-04-11 04:49:59+00:00,https://twitter.com/Febree17_/status/1513378808107528193,@CatatanAli07 Halah malah ngakak 😂🔨,0,0,0,,1.3448624594341317e+18,Febree17_,Earth,21404.0,8292.0,76461.0,38609.0,halah bahkan tertawa
147,147,161,1513383892002418692,2022-04-11 05:10:11+00:00,https://twitter.com/CatatanAli07/status/1513383892002418692,"Why are indonesia people protesting in the streets?

Because The government also racked up huge amounts of debt to fund what critics have called unnecessary infrastructure projects

@BILD 
@POTUS 
@cnnbrk 
@Reuters 
@malaysiakini 
@BarackObama 

#RakyatMelawan https://t.co/o3utC6FFcp",63,4,23,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,indonesia people protesting streets because government also racked huge amounts debt tapi fund what critics have called unnecessary infrastructure projects rakyatmelawan
150,150,1080,1513387827576274946,2022-04-11 05:25:50+00:00,https://twitter.com/i_opkkk/status/1513387827576274946,"@CatatanAli07 Aamiin allahumma aamiin 🤲
#AksiNasional114
#AksiNasional114",3,1,1,,1.4483171290448896e+18,i_opkkk,Wakanda,1164.0,2600.0,2444.0,2574.0,amin allahumma amin aksinasional aksinasional
151,151,160,1513389082495557632,2022-04-11 05:30:49+00:00,https://twitter.com/CatatanAli07/status/1513389082495557632,"Yang kemarin juga dihajar cebong karna provokasi gua yakin gak Pada Turun dirumah dekem maenan hape sambil Memprovokasi

Dan mereka juga sebenerny gak layak turun KARNA MASIH  PUJA PUJI TOKOH TANPA BERANI MENGKRITISI

LAWAN!!! https://t.co/4Dh8qPNWzQ",11,2,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,yang kemarin juga dihajar cebong karena provokasi saya yakin tidak pada turun dirumah dekem maenan hape sambil memprovokasi mereka juga sebenerny tidak layak turun karena masih puja puji tokoh tanpa berani mengkritisi lawan
152,152,1079,1513389809062281217,2022-04-11 05:33:42+00:00,https://twitter.com/Bank_Joee_/status/1513389809062281217,"@CatatanAli07 Ya itu enak aja nyuruh2 dgn nada provokasi smntara dia nya enak2 an di rmh, kita menjaga peserta dgn hati2 jgn sampe knpa2 om,  mereka masa depan bangsa ... Kalo mau suarakan keinginan nya turun sendiri jgn numpang aksi ini .. jd betull LAWAANN !!!",3,1,1,,1.4461096326031155e+18,Bank_Joee_,Jalanan,7458.0,2065.0,5751.0,4786.0,enak saja nyuruh dengan nada provokasi smntara enak rumah kita menjaga peserta dengan hati jangan sampai kenapa mereka masa depan bangsa kalau suarakan keinginan turun sendiri jangan numpang aksi jadi betull lawaann
153,153,1078,1513395326711123969,2022-04-11 05:55:38+00:00,https://twitter.com/ubancat/status/1513395326711123969,@CatatanAli07 Aamiin ya rabbal alaamiin,0,0,0,,1.2259144277711954e+18,ubancat,,402.0,790.0,30415.0,4066.0,amin rabbal alaamiin
158,158,1073,1513397875241205760,2022-04-11 06:05:45+00:00,https://twitter.com/athrun_cloud/status/1513397875241205760,@CatatanAli07 @SatriaMaul2022 Emang gak pernah Lulus PAUD,1,0,0,,1.0067251443986104e+18,athrun_cloud,pulau reklamasi ,4087.0,3945.0,41927.0,85367.0,memang tidak pernah lulus paud
159,159,1072,1513398639754117125,2022-04-11 06:08:47+00:00,https://twitter.com/Boruhutapea_18/status/1513398639754117125,@CatatanAli07 Klo gibah sama Abang pasti sembuh 😝,0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,kalo gibah sama abang pasti sembuh
163,163,1068,1513402636770324481,2022-04-11 06:24:40+00:00,https://twitter.com/ajubaidisy/status/1513402636770324481,"@CatatanAli07 #MahasiswaBergerak 
#MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,231457274.0,ajubaidisy,indonesia,410.0,326.0,472.0,22553.0,mahasiswabergerak mahasiswabergerak mahasiswabergerak
166,166,158,1513408594666225670,2022-04-11 06:48:21+00:00,https://twitter.com/CatatanAli07/status/1513408594666225670,"Anggaran PEMILU besar sekali tapi hanya dapat PEMIMPIN seperti anda pak yang membuat keadaan Indonesia seperti saat ini ??

Carut marut
Persatuan pecah
Ekonomi lemah
Rakyat susah
Hutang melimpah
Harga diri bangsa rendah
Buzzer dibayar negarah

PARAH

#RakyatBergerak https://t.co/XmkX1SySWZ",81,1,34,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,anggaran pemilihan umum besar sekali tapi hanya dapat pemimpin seperti anda yang membuat keadaan indonesia seperti saat carut marut persatuan pecah ekonomi lemah rakyat susah hutang melimpah harga diri bangsa rendah buzzer dibayar negarah parah rakyatbergerak
167,167,1066,1513413462105661440,2022-04-11 07:07:41+00:00,https://twitter.com/DjajadiRachmat/status/1513413462105661440,"@CatatanAli07 Aamiin yaa Rabb yaa Allah yaa Hayyu yaa Qoyyum, Aamiin Allahumma Aamiin",0,0,0,,1.3445702740338033e+18,DjajadiRachmat,,267.0,580.0,12541.0,3003.0,amin rabb allah hayyu qoyyum amin allahumma amin
168,168,1065,1513413995491119105,2022-04-11 07:09:49+00:00,https://twitter.com/Cindcc/status/1513413995491119105,@CatatanAli07 Diminum langsung kakak,1,0,0,,3233639804.0,Cindcc,AdventureBay CC📍 ,748.0,394.0,1568.0,25950.0,diminum langsung kakak
169,169,1064,1513415919728422914,2022-04-11 07:17:27+00:00,https://twitter.com/i_opkkk/status/1513415919728422914,"@CatatanAli07 Allahuakbar ✊
#MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,1.4483171290448896e+18,i_opkkk,Wakanda,1164.0,2600.0,2444.0,2574.0,allahuakbar mahasiswabergerak mahasiswabergerak
170,170,1063,1513416086867562499,2022-04-11 07:18:07+00:00,https://twitter.com/BilalPANSEL/status/1513416086867562499,@CatatanAli07 Aamiin Ya Robbal'aalamiin 🤲🤲🤲,0,0,0,,1.120587266621993e+18,BilalPANSEL,,912.0,1410.0,52248.0,43821.0,amin robbal aalamiin
171,171,1062,1513426404955754498,2022-04-11 07:59:07+00:00,https://twitter.com/Andri_SKY69/status/1513426404955754498,"@CatatanAli07 🙏Diantara bahan aktif gas air mata :CN (chloroacetophenone) atau CS (chlorobenzylidenemalononitrile), jk terkena gas air mata bs langsung cuci mata &amp; wajah dengan larutan saline steril/air bersih sampai iritasi mereda. Cara lainnya, guyur seluruh badan dengan 🇸 🇺 🇸 🇺 😂. 🙏",2,0,0,,305395016.0,Andri_SKY69,"Surabaya, INDONESIA",794.0,790.0,6982.0,2174.0,diantara bahan aktif mata chloroacetophenone atau chlorobenzylidenemalononitrile jika terkena mata bisa langsung cuci mata wajah dengan larutan saline steril bersih sampai iritasi mereda cara lain guyur seluruh badan dengan
175,175,1058,1513458479310450692,2022-04-11 10:06:34+00:00,https://twitter.com/porcupine_08/status/1513458479310450692,@CatatanAli07 Hush! Mungkin dia lagi nungguin pujian supaya bisa naik pangkat😂,0,0,0,,1.1412993445507196e+18,porcupine_08,,990.0,972.0,6996.0,5236.0,hush mungkin lagi menunggu pujian supaya bisa naik pangkat
177,177,157,1513473717330145282,2022-04-11 11:07:07+00:00,https://twitter.com/CatatanAli07/status/1513473717330145282,Lu sama gua aja yok den sampe MAMPUS dan jangan lupa buat surat perjanjian diatas materai MAMPUS keluarga dilarang nuntut itu aja kalau lu lakik sih.... https://t.co/wtBxXJ1fKV,113,16,25,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,kamu sama saya saja sampai mampus jangan lupa buat surat perjanjian diatas materai mampus keluarga dilarang menuntut saja kalau kamu laki
179,179,156,1513479880931160064,2022-04-11 11:31:37+00:00,https://twitter.com/CatatanAli07/status/1513479880931160064,"Muda doang NYALI kalah sama ADE ARMANDO 

Payah lo Peler... https://t.co/j0MfZsc1lj",84,14,17,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,muda saja nyali kalah sama adek armando payah kamu peler
180,180,1055,1513480307831619591,2022-04-11 11:33:19+00:00,https://twitter.com/abindyyahut35/status/1513480307831619591,@CatatanAli07 Gak bisa di ganti ponari dg batu celupnya😁😁🙈🙏,0,0,0,,1.2240261118870733e+18,abindyyahut35,Jakarta Capital Region,1103.0,1321.0,38949.0,12328.0,tidak bisa ganti ponari dengan batu celup
181,181,1054,1513481610133352449,2022-04-11 11:38:29+00:00,https://twitter.com/NKRI666/status/1513481610133352449,@CatatanAli07 Pake peju dan cairan dari memek wanita,0,1,0,,1.4397455627865006e+18,NKRI666,,8.0,103.0,11.0,426.0,pakai peju cairan dari memek wanita
183,183,1052,1513484808906706944,2022-04-11 11:51:12+00:00,https://twitter.com/Didient76/status/1513484808906706944,@CatatanAli07 Bacot aja gede lu...🤣🤣🤣berani dimedsos,1,1,0,,1.5043316043278295e+18,Didient76,,540.0,711.0,652.0,1342.0,banyak bicara saja gede kamu berani dimedsos
184,184,1051,1513486783866044419,2022-04-11 11:59:03+00:00,https://twitter.com/Nsukarna17Nana/status/1513486783866044419,@CatatanAli07 Aamiin Ya Rabbal'Alamin 🤲,0,0,0,,2277373488.0,Nsukarna17Nana,"Jakarta Selatan, DKI Jakarta",216.0,523.0,8509.0,8742.0,amin rabbal alamin
185,185,155,1513487242500661250,2022-04-11 12:00:52+00:00,https://twitter.com/CatatanAli07/status/1513487242500661250,"GAK USAH BAHAS KEMANUSIAAN
LU KASUS PEMBANTAIAN KM 50 DIAM SOK SOKAN BAHAS KEMANUSIAAN

MIKIR!!!!! BISA MIKIR KAN OTAK NYA ? https://t.co/roZYfPLC2h",91,15,29,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,tidak perlu bahas kemanusiaan kamu kasus pembantaian kamu diam sokan bahas kemanusiaan mikir bisa mikir otak
186,186,1050,1513487260146040834,2022-04-11 12:00:56+00:00,https://twitter.com/rakyatgaluh/status/1513487260146040834,@CatatanAli07 ayo kalau kamu ketasikmalaya mungkin nasib kamu lebih tragis,1,1,0,,1.035908446682374e+18,rakyatgaluh,Kiduleun rumatak kaler denuh,1549.0,4445.0,7416.0,11394.0,kalau kamu ketasikmalaya mungkin nasib kamu lebih tragis
187,187,1049,1513487372532416520,2022-04-11 12:01:23+00:00,https://twitter.com/Tepoz_690304/status/1513487372532416520,"@CatatanAli07 Katanya mau Turunin Presiden..
Sudah Turun belum..?",0,0,0,,1.3691212338669445e+18,Tepoz_690304,,2669.0,2767.0,22133.0,10479.0,kata turunin presiden sudah turun belum
189,189,1047,1513487675093053446,2022-04-11 12:02:35+00:00,https://twitter.com/mang_apink/status/1513487675093053446,@CatatanAli07 Lo emang pecundang sejati den...,1,0,0,,1.512195202328699e+18,mang_apink,,61.0,338.0,1106.0,271.0,kamu memang pecundang sejati
190,190,1046,1513487825697898501,2022-04-11 12:03:11+00:00,https://twitter.com/Z1D4NH3RM4W4N/status/1513487825697898501,@CatatanAli07 Otak mana otak😀😀😀,0,0,0,,1.0068762358535456e+18,Z1D4NH3RM4W4N,"pontianak, Kalimantan Barat",3454.0,3126.0,10376.0,5641.0,otak mana otak
191,191,1045,1513488243605766144,2022-04-11 12:04:51+00:00,https://twitter.com/BukanCepuuu/status/1513488243605766144,@CatatanAli07 yuk gw RT ampe holywings,0,0,0,,1.134492405946708e+18,BukanCepuuu,Indonesia,113.0,203.0,19594.0,24417.0,saya sampai holywings
192,192,1044,1513488307136901123,2022-04-11 12:05:06+00:00,https://twitter.com/Munix_black/status/1513488307136901123,"@CatatanAli07 Halaaah.. G mungkin berani menyusup, omongane wong ndobol",0,0,0,,1.4932287012572037e+18,Munix_black,,558.0,778.0,5524.0,1763.0,halaaah tidak mungkin berani menyusup omongane wong ndobol
193,193,1043,1513489445466832899,2022-04-11 12:09:37+00:00,https://twitter.com/KotaBocil/status/1513489445466832899,"@CatatanAli07 Ayo den, berani ngak terima tantangan nya,...itu kalau loe lelaki, kalau banci ya maklum.",0,0,0,,1.5024869141293425e+18,KotaBocil,,54.0,4.0,12177.0,8785.0,berani enggak terima tantangan kalau lelaki kalau banci maklum
195,195,1041,1513492337279729678,2022-04-11 12:21:07+00:00,https://twitter.com/SosialisRI/status/1513492337279729678,"@CatatanAli07 FPI teroris biar aja mampus mati, salah FPI kenapa bawa senjata dan menyerang polisi.",0,0,0,,8.100493726248018e+17,SosialisRI,"Jakarta Capital Region, Indone",186.0,657.0,2630.0,8146.0,teroris biar saja mampus mati salah kenapa bawa senjata menyerang polisi
196,196,1040,1513492673612509187,2022-04-11 12:22:27+00:00,https://twitter.com/SosialisRI/status/1513492673612509187,@CatatanAli07 Sayangnya kenapa polisi tidak sekalian matiin si Rizieq,0,2,0,,8.100493726248018e+17,SosialisRI,"Jakarta Capital Region, Indone",186.0,657.0,2630.0,8146.0,sayangnya kenapa polisi tidak sekalian matiin rizieq
197,197,1039,1513494735327236098,2022-04-11 12:30:38+00:00,https://twitter.com/ridawankasep/status/1513494735327236098,"@CatatanAli07 Gabakal berani mas, jantung nya aj, tinggal separu mau di ajak UFC lagi hadeuhh😔😔😔.
Biarinin mungkin Allah juga punya rencana buat menghinakan si denny dkk nya.",1,0,0,,553398399.0,ridawankasep,bandung timur jawa barat,11.0,146.0,2486.0,3211.0,enggak bakal berani jantung saja tinggal separu ajak lagi hadeuhh biarinin mungkin allah juga punya rencana buat menghinakan denny dan kawan-kawan
198,198,1038,1513499599864233986,2022-04-11 12:49:58+00:00,https://twitter.com/trimodjo/status/1513499599864233986,"@CatatanAli07 tempe
si ade ttp dpt applaus dr gw",0,0,0,,403962618.0,trimodjo,pordjocity,593.0,1954.0,5728.0,6625.0,tempe adek tetap dapat applaus dari saya
199,199,1037,1513500809643786241,2022-04-11 12:54:47+00:00,https://twitter.com/m1n1_0qw/status/1513500809643786241,"@CatatanAli07 Namanya juga PSI bang, capek kalau ngeladenin kelompok macam gtu, mulut asal njeplak!",0,0,0,,1.4439553659602452e+18,m1n1_0qw,,9.0,35.0,6761.0,1921.0,nama juga bang lelah kalau ngeladenin kelompok macam begitu mulut asal njeplak
201,201,1035,1513506084400791553,2022-04-11 13:15:44+00:00,https://twitter.com/kangdebate/status/1513506084400791553,@CatatanAli07 Lah...kelakuan aja gitu? Yakin lu pas di km 50 gak main bacok? Wkwkwk,0,0,0,,1.4524515058191729e+18,kangdebate,Diatas kamu,15.0,67.0,1066.0,1064.0,kelakuan saja begitu yakin kamu kamu tidak main bacok wkwkwk
202,202,1034,1513507490012737541,2022-04-11 13:21:19+00:00,https://twitter.com/aline_yum/status/1513507490012737541,"@CatatanAli07 Buang2 duit, dptnya cuma boneka santet😩",0,1,0,,1.353964652716122e+18,aline_yum,,323.0,483.0,15680.0,5861.0,buang uang dapatnya cuma boneka santet
205,205,1031,1513518738662117383,2022-04-11 14:06:01+00:00,https://twitter.com/3Andalas/status/1513518738662117383,"@CatatanAli07 EMANGNYA MEREKA ADA OTAKNYA,,,???",0,0,0,,1.3937511309836984e+18,3Andalas,,2420.0,4166.0,59177.0,120305.0,memangnya mereka otaknya
206,206,1030,1513524227873591298,2022-04-11 14:27:50+00:00,https://twitter.com/duljaelaniii/status/1513524227873591298,@CatatanAli07 Otak mana otak samara mnaa.,0,0,0,,1.2147157639504077e+18,duljaelaniii,,138.0,114.0,2016.0,1941.0,otak mana otak sakinah mawadah rahman mnaa
207,207,1029,1513527841161617410,2022-04-11 14:42:11+00:00,https://twitter.com/ceroxxie/status/1513527841161617410,@CatatanAli07 Tsamara cantik doang..otaknya gk ada,0,0,0,,1.5133584476598436e+18,ceroxxie,,132.0,274.0,5773.0,1022.0,tsamara cantik saja otak tidak
210,210,1026,1513556243268640773,2022-04-11 16:35:03+00:00,https://twitter.com/Mfajarsultan/status/1513556243268640773,@CatatanAli07 tinggal tunggu hari sial saja si densi,0,0,0,,3315470514.0,Mfajarsultan,Indonesia,368.0,560.0,18855.0,37690.0,tinggal tunggu hari sial saja densi
211,211,154,1513571243605168130,2022-04-11 17:34:39+00:00,https://twitter.com/CatatanAli07/status/1513571243605168130,"Jika PELAKU Pembantaian Anggota FPI DI KM 50 dibebaskan  seharusnya PELAKU Penganiayaan terhadap ADE ARMANDO juga dibebaskan dan tidak perlu sampai masuk penjara

BETUL GAK SIH ??

BTW #DimanaCelanaAdeArmando ? Ada yang tau ??",101,9,17,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,jika pelaku pembantaian anggota kamu dibebaskan seharusnya pelaku penganiayaan terhadap adek armando juga dibebaskan tidak perlu sampai masuk penjara betul tidak ngomong-ngomong dimanacelanaadearmando yang tahu
212,212,1025,1513573147685044233,2022-04-11 17:42:13+00:00,https://twitter.com/Bob_EtEk3weR/status/1513573147685044233,"@CatatanAli07 Betul sekali
#DimanaCelanaAdeArmando",0,1,0,,1.2156116823633388e+18,Bob_EtEk3weR,❤️ AuliAndry,14523.0,10198.0,59164.0,62508.0,betul sekali dimanacelanaadearmando
213,213,1024,1513573875606769664,2022-04-11 17:45:07+00:00,https://twitter.com/aline_yum/status/1513573875606769664,@CatatanAli07 Mungkin celananya dah di amankan tuk di jadikan bukti konkret tuk tambahan bonus sbg umpan😃,0,0,0,,1.353964652716122e+18,aline_yum,,323.0,483.0,15680.0,5861.0,mungkin celana sudah amankan untuk jadikan bukti konkret untuk tambahan bonus sebagai umpan
215,215,1022,1513592830329253888,2022-04-11 19:00:26+00:00,https://twitter.com/qattrok/status/1513592830329253888,"@CatatanAli07 lha gmn sih, kl yg km50 mah para teroris itu, stunting! 😀",0,0,0,,1.510152574393254e+18,qattrok,somewhere of nowhere..,7.0,159.0,3.0,237.0,bagaimana kalo yang kamu para teroris stunting
