,Unnamed: 0,index,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,User Follower Count,User Following Count,User Likes Count,User Tweets Count,KS,KH,DH,TDH,SWA,LO,AK
85,85,1137,1513178328651296774,2022-04-10 15:33:21+00:00,https://twitter.com/NurAzam_noer80/status/1513178328651296774,"@CatatanAli07 Gass poll
#MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,1.415842812935893e+18,NurAzam_noer80,,443.0,720.0,27383.0,726.0,,,,,,,
86,86,1136,1513182881669124104,2022-04-10 15:51:27+00:00,https://twitter.com/Abdulla3new/status/1513182881669124104,"@CatatanAli07 #MahsiswaBergerak
#MahasiswaBergerak",0,0,0,,1.371752229720318e+18,Abdulla3new,,2356.0,3082.0,35734.0,39021.0,,,,,,,
87,87,1135,1513183368191815681,2022-04-10 15:53:23+00:00,https://twitter.com/TheEagle_BEN/status/1513183368191815681,@CatatanAli07 BAYARLAH BIAR NAGAR EIKE☺,0,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,,,,,,,
88,88,1134,1513183754172645376,2022-04-10 15:54:55+00:00,https://twitter.com/TheEagle_BEN/status/1513183754172645376,@CatatanAli07 PERTANYAAN BODOH😠,0,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,,,,,,,
89,89,168,1513184274668609537,2022-04-10 15:56:59+00:00,https://twitter.com/CatatanAli07/status/1513184274668609537,"Pakai POCARI SWEET untuk penghilang rasa pedih gas air mata...

Caranya dibuat raup atau cuci muka...

#MahasiswaBergerak",2227,32,672,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
90,90,1133,1513185474650644480,2022-04-10 16:01:45+00:00,https://twitter.com/IvanSaputraHen1/status/1513185474650644480,"@CatatanAli07 @PanciBozz #MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,1.1759680249578168e+18,IvanSaputraHen1,,37.0,146.0,441.0,797.0,,,,,,,
91,91,1132,1513190773109686274,2022-04-10 16:22:48+00:00,https://twitter.com/mtriyektis/status/1513190773109686274,@CatatanAli07 @Yudi_Rossih #MahasiswaBergerak,1,0,0,,1.445399640376021e+18,mtriyektis,,208.0,279.0,9476.0,480.0,,,,,,,
92,92,1131,1513191667330822149,2022-04-10 16:26:21+00:00,https://twitter.com/otoniwdub/status/1513191667330822149,@CatatanAli07 #MahasiswaBergerak #MahasiswaBergerak,0,0,0,,1.3100776961566884e+18,otoniwdub,,693.0,738.0,43095.0,41310.0,,,,,,,
93,93,1130,1513192353770934272,2022-04-10 16:29:05+00:00,https://twitter.com/RheinaHerlina/status/1513192353770934272,@CatatanAli07 Lah ayolah bully dl @Bob_eT3k3WeR 🤣,0,1,0,,293624229.0,RheinaHerlina,dihatimu,34060.0,12813.0,121022.0,61084.0,,,,,,,
94,94,1129,1513192514211430400,2022-04-10 16:29:43+00:00,https://twitter.com/HudLatif/status/1513192514211430400,"@CatatanAli07 Ayo
#MahasiswaBergerak 
#MahasiswaBergerak 
#RakyatBersamaMahasiswa",0,0,0,,1.2091372338374492e+18,HudLatif,"Magelang Selatan, Indonesia",89.0,234.0,1141.0,6420.0,,,,,,,
95,95,1128,1513200736535924744,2022-04-10 17:02:24+00:00,https://twitter.com/Acp_L10NK/status/1513200736535924744,"@CatatanAli07 Lawan Penjahat Konstitusi !

#MahasiswaBergerak 
#MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,1433271055.0,Acp_L10NK,"Jakarta, Indonesia ",546.0,1061.0,22503.0,11891.0,,,,,,,
96,96,1127,1513203360161464320,2022-04-10 17:12:49+00:00,https://twitter.com/muhamadroupp/status/1513203360161464320,"@CatatanAli07 #MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,1.388833360751911e+18,muhamadroupp,,918.0,526.0,34095.0,13942.0,,,,,,,
97,97,1126,1513204801357885440,2022-04-10 17:18:33+00:00,https://twitter.com/AditiyaP25269/status/1513204801357885440,"@CatatanAli07 #MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,4015162032.0,AditiyaP25269,,1348.0,2027.0,121.0,60953.0,,,,,,,
98,98,1125,1513205857990823936,2022-04-10 17:22:45+00:00,https://twitter.com/CakRony1130/status/1513205857990823936,@CatatanAli07 #MahasiswaBergerak https://t.co/4R6U34ETTg,0,0,0,,1.3892850083726868e+18,CakRony1130,,215.0,206.0,74395.0,39991.0,,,,,,,
99,99,1124,1513206691898138630,2022-04-10 17:26:04+00:00,https://twitter.com/syaifur_rakhman/status/1513206691898138630,"@CatatanAli07 Sisain wat diminum
#MahasiswaBergerak 
#MahasiswaBergerak",0,0,0,,8.213974759110369e+17,syaifur_rakhman,Jakarta Capital Region,401.0,639.0,19606.0,5034.0,,,,,,,
100,100,1123,1513212245710622722,2022-04-10 17:48:08+00:00,https://twitter.com/one_moslem1/status/1513212245710622722,@CatatanAli07 Juga penghilang dahaga dikala terik. Tapi besok kan puasa.,0,0,0,,8.253472945390346e+17,one_moslem1,,2804.0,2786.0,4984.0,5823.0,,,,,,,
101,101,1122,1513221455051477011,2022-04-10 18:24:43+00:00,https://twitter.com/165NLM/status/1513221455051477011,"@CatatanAli07 Sebor bang, raup mah biji karet",1,1,0,,3122499061.0,165NLM,@Dunia,2308.0,4293.0,98460.0,90015.0,,,,,,,
102,102,1121,1513224713522229249,2022-04-10 18:37:40+00:00,https://twitter.com/zulhamkenzo/status/1513224713522229249,"@CatatanAli07 selamat berjuang !    rakyat berafa di belakangmu !! harapan negeri pancasila,kelak kalian yg akan merasakan ya .         #MahasiswaBergerak     #MahasiswaBergerak",0,0,0,,1.3140928428353083e+18,zulhamkenzo,,3255.0,4231.0,254.0,12512.0,,,,,,,
103,103,1120,1513224989964906502,2022-04-10 18:38:46+00:00,https://twitter.com/MPeroeck/status/1513224989964906502,@CatatanAli07 #MahasiswaBergerak,0,0,0,,1.3791999568928727e+18,MPeroeck,,80.0,230.0,21291.0,14326.0,,,,,,,
104,104,1119,1513230719211909122,2022-04-10 19:01:32+00:00,https://twitter.com/Yonz_lp/status/1513230719211909122,@CatatanAli07 @__Sridiana_3va info bagus bngt...,1,0,0,,1.3102455683927368e+18,Yonz_lp,,729.0,826.0,28061.0,25209.0,,,,,,,
105,105,1118,1513240307999338499,2022-04-10 19:39:38+00:00,https://twitter.com/pedagangikan02/status/1513240307999338499,"@CatatanAli07 #MahasiswaBergerak
#MahasiswaBergerak",0,0,0,,7.582939577552855e+17,pedagangikan02,,278.0,813.0,3152.0,1094.0,,,,,,,
106,106,1117,1513245346943893509,2022-04-10 19:59:40+00:00,https://twitter.com/gayatrirs03/status/1513245346943893509,"@CatatanAli07 #MahasiswaBergerak 
#MahasiswaBergerak",1,0,0,,1.1086050095941836e+18,gayatrirs03,,436.0,1027.0,29281.0,745.0,,,,,,,
107,107,1116,1513249355540877313,2022-04-10 20:15:35+00:00,https://twitter.com/TheRieed/status/1513249355540877313,"@CatatanAli07 Klo bgitu, beli oralit aja 3 bungkus, masukin dbotol campur air...",4,0,0,,1.1134533416972248e+18,TheRieed,,373.0,438.0,6069.0,7392.0,,,,,,,
108,108,1115,1513262282033172481,2022-04-10 21:06:57+00:00,https://twitter.com/IndonesiaFaried/status/1513262282033172481,@CatatanAli07 #MahasiswaBergerak,0,0,0,,2427977096.0,IndonesiaFaried,,435.0,768.0,9094.0,36026.0,,,,,,,
109,109,1114,1513266416786751488,2022-04-10 21:23:23+00:00,https://twitter.com/yandiantofani/status/1513266416786751488,"@CatatanAli07 Siaaapp
#MahasiswaBergerak",0,0,0,,8.503367242364764e+17,yandiantofani,"Cimahi Tengah, Indonesia",2185.0,3186.0,79314.0,2167.0,,,,,,,
110,110,1113,1513269799174164480,2022-04-10 21:36:49+00:00,https://twitter.com/boco_aluih_ang/status/1513269799174164480,"@CatatanAli07 Thanks
#MahasiswaBergerak
#MahasiswaBergerak",0,0,0,,2991482342.0,boco_aluih_ang,"Padang Panjang Barat,Indonesia",10782.0,10723.0,127937.0,77316.0,,,,,,,
111,111,1112,1513281084074602497,2022-04-10 22:21:40+00:00,https://twitter.com/Ari3fDanial/status/1513281084074602497,@CatatanAli07 Kalo dak sengaja ketelan...batal ga puasanya?,0,0,0,,3147990422.0,Ari3fDanial,"Kuantan, Pahang",128.0,380.0,9706.0,2589.0,,,,,,,
112,112,1111,1513288800356560899,2022-04-10 22:52:20+00:00,https://twitter.com/papi_odin/status/1513288800356560899,@CatatanAli07 Pke air kelapa jg bisa....,2,1,0,,1.5114594422602834e+18,papi_odin,indonesia,447.0,1117.0,13220.0,12232.0,,,,,,,
113,113,1110,1513288905902092290,2022-04-10 22:52:45+00:00,https://twitter.com/papi_odin/status/1513288905902092290,@CatatanAli07 Tear gas nya siram air ja,0,0,0,,1.5114594422602834e+18,papi_odin,indonesia,447.0,1117.0,13220.0,12232.0,,,,,,,
114,114,1109,1513296713947414528,2022-04-10 23:23:46+00:00,https://twitter.com/champbrb/status/1513296713947414528,"@CatatanAli07 @__Sridiana_3va Noted.
#MahasiswaBergerak",0,0,0,,71317608.0,champbrb,,718.0,568.0,56926.0,32682.0,,,,,,,
115,115,1108,1513297565445332993,2022-04-10 23:27:09+00:00,https://twitter.com/noni__aja/status/1513297565445332993,"@CatatanAli07 Good saran om Ali 👍👍

#MahasiswaBergerak 
#MahasiswaBergerak",1,0,0,,461164040.0,noni__aja,"Surabaya, East Java",4440.0,4473.0,120449.0,71896.0,,,,,,,
116,116,1107,1513301574445318147,2022-04-10 23:43:05+00:00,https://twitter.com/Lantip03/status/1513301574445318147,"@CatatanAli07 Pernah dulu bawa ""odol"",...

#MahasiswaBergerak",0,0,0,,1451442882.0,Lantip03,,172.0,354.0,6700.0,10551.0,,,,,,,
117,117,1106,1513321760045043713,2022-04-11 01:03:18+00:00,https://twitter.com/Firal45585035/status/1513321760045043713,"@CatatanAli07 Titp salam 

#MahasiswaBergerak 
#MahasiswaBergerak",1,0,0,,1.168481247300993e+18,Firal45585035,,1460.0,2089.0,59101.0,7313.0,,,,,,,
118,118,167,1513335185731108865,2022-04-11 01:56:39+00:00,https://twitter.com/CatatanAli07/status/1513335185731108865,"Ya Allah Lindungilah mereka jaga mereka bantu mereka untuk merubuhkan Kedzaliman yang ada diindonesia saat ini

Selamat berjuang adek adek ku mahasiswa dan para rekan dab sahabat Ali yang turun hari ini Semoga kalian selalu dalam lindungan ALLAH Swt

😭😭😭😭

#AksiNasional114",1066,30,208,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
119,119,1105,1513335518704312322,2022-04-11 01:57:58+00:00,https://twitter.com/DAYEN40420270/status/1513335518704312322,@CatatanAli07 Aamiinnn..,0,0,0,,1.5119671995270597e+18,DAYEN40420270,Indonesia,8.0,84.0,326.0,9.0,,,,,,,
120,120,1104,1513335639022137348,2022-04-11 01:58:27+00:00,https://twitter.com/buk4n_pej4b4t/status/1513335639022137348,@CatatanAli07 Ora saur kah bang? Kok lali 🤣🤣,0,0,0,,1.4383196717578609e+18,buk4n_pej4b4t,,768.0,863.0,1339.0,4150.0,,,,,,,
121,121,1103,1513335774120316934,2022-04-11 01:58:59+00:00,https://twitter.com/setyoNurma/status/1513335774120316934,@CatatanAli07 Aamiin yaa Rabbal'allaamiin,1,0,0,,1.0743224913492623e+18,setyoNurma,Bogor,4716.0,3600.0,29000.0,15499.0,,,,,,,
122,122,166,1513337308816506883,2022-04-11 02:05:05+00:00,https://twitter.com/CatatanAli07/status/1513337308816506883,"Tujuan kalian apa sih SHARE VIDEO LAMA ? 

Jangan norak lah kalau gara gara video lama kalian ada yang kegocek terus masuk BUI apa kalian mau tanggung jawab ??

KALAU BELUM ADA BAHAN CUITAN MENDING DIAM!!!!

#AksiNasional114",19,1,6,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
123,123,165,1513338119067947011,2022-04-11 02:08:18+00:00,https://twitter.com/CatatanAli07/status/1513338119067947011,"Justru Demo itu adalah bagian dari implementasi  DEMOKRASI 

Kok bisa bisa nya Yang dorong demo disebut tidak dewasa Hadeh sekolah lagi sanah 🤣😂

Sekelas PROFESOR bikin statemen kek bocah PAUD 😂

#MahasiswaBergerak 
#MahasiswaBergerak https://t.co/SAnOKhRhtq",126,8,30,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
124,124,1102,1513338566931542019,2022-04-11 02:10:05+00:00,https://twitter.com/MurniMahesa19/status/1513338566931542019,"@CatatanAli07 Amin Ya Robbal Alamin...🤲

الله اكبر...الله اكبر...الله اكبر....

#MahasiswaBergerak
#MahasiswaMelawan",0,0,0,,2742780460.0,MurniMahesa19,Kalimantan Selatan Indonesia,644.0,461.0,10968.0,11936.0,,,,,,,
125,125,1101,1513340249912791040,2022-04-11 02:16:46+00:00,https://twitter.com/mmyygrgsl/status/1513340249912791040,"@CatatanAli07 Tapi alangkah baiknya kalo demo jgn anarkis, mw menang sendiri dan bikin macet. Sering banget mobil degetok2 pakek muka galak sama yg lagi demo gara2 mereka mw lewat.",0,0,0,,1.1058910605956792e+18,mmyygrgsl,,2.0,6.0,8.0,576.0,,,,,,,
126,126,1100,1513340723768467470,2022-04-11 02:18:39+00:00,https://twitter.com/RUSNADI99202300/status/1513340723768467470,"@CatatanAli07 Sp sih yg punya tweet tdk ngerti demokrasi,bagi dong akun biar sy ulek spt cabe😄",2,0,0,,1.3684709905780982e+18,RUSNADI99202300,"Balikpapan Selatan, Indonesia",2081.0,2660.0,7476.0,7802.0,,,,,,,
127,127,1099,1513341727507382278,2022-04-11 02:22:39+00:00,https://twitter.com/nyonyahsyuuper/status/1513341727507382278,@CatatanAli07 Akun alter hanya buat hunter GA 😃😃,0,1,0,,607949095.0,nyonyahsyuuper,+62,12978.0,7012.0,111049.0,94189.0,,,,,,,
128,128,1098,1513342573280374785,2022-04-11 02:26:00+00:00,https://twitter.com/nyonyahsyuuper/status/1513342573280374785,@CatatanAli07 Libaaazzz,0,1,0,,607949095.0,nyonyahsyuuper,+62,12978.0,7012.0,111049.0,94189.0,,,,,,,
129,129,164,1513344698873970690,2022-04-11 02:34:27+00:00,https://twitter.com/CatatanAli07/status/1513344698873970690,HANYA MANUSIA BODOH YANG MASIH BERANGGAPAN KONDISI INDONESIA BAIK BAIK SAJA!! https://t.co/CjNQzrtpxn,5,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
130,130,1097,1513346856314900480,2022-04-11 02:43:01+00:00,https://twitter.com/hendroc438/status/1513346856314900480,@CatatanAli07 Pak Anies di UGM tuh,0,0,0,,1.5043488026729062e+18,hendroc438,,108.0,233.0,2390.0,3567.0,,,,,,,
131,131,163,1513347009868369923,2022-04-11 02:43:38+00:00,https://twitter.com/CatatanAli07/status/1513347009868369923,"Semakin terlihat nyata yang saya sampaikan soal PERPECAHAN DIKUBU PDIP 😂

PDIP VERSI MEGA PUAN HASTO
VS
PDIP VERSI GANJAR JOKOWI LUHUT

PDIP versi MEGA undang CAKNUN untuk menggoyang Posisi JOKOWI 😂 https://t.co/A476orVSp2",0,0,1,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
132,132,1096,1513361149810847747,2022-04-11 03:39:49+00:00,https://twitter.com/tiswosolihin6/status/1513361149810847747,@CatatanAli07 Aamiin,0,0,0,,1.2005433872936018e+18,tiswosolihin6,Purwokerto,2045.0,3282.0,13074.0,5159.0,,,,,,,
133,133,1095,1513361729702739971,2022-04-11 03:42:07+00:00,https://twitter.com/PrieLeo_/status/1513361729702739971,@CatatanAli07 Die lagi die lagi 🙄,0,1,0,,7.462492493990134e+17,PrieLeo_,Spain,12335.0,883.0,66057.0,116837.0,,,,,,,
134,134,1094,1513362312425779200,2022-04-11 03:44:26+00:00,https://twitter.com/TheEagle_BEN/status/1513362312425779200,"@CatatanAli07 @Lelaki_5uny1 KALO AKU DATANG, NANTI AKU PULA YG MEREKA GEBUKIN😒",0,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,,,,,,,
135,135,1093,1513362957950136322,2022-04-11 03:47:00+00:00,https://twitter.com/PrieLeo_/status/1513362957950136322,@CatatanAli07 Apaansii 🙄,0,0,0,,7.462492493990134e+17,PrieLeo_,Spain,12335.0,883.0,66057.0,116837.0,,,,,,,
136,136,1092,1513363118235488262,2022-04-11 03:47:38+00:00,https://twitter.com/TheEagle_BEN/status/1513363118235488262,@CatatanAli07 @Lelaki_5uny1 BODOH😠,0,1,0,,1.2445258847756534e+18,TheEagle_BEN,,8503.0,104.0,45177.0,27414.0,,,,,,,
137,137,1091,1513364168208175109,2022-04-11 03:51:49+00:00,https://twitter.com/Nnfarin/status/1513364168208175109,@CatatanAli07 #MahasiswaBergerak,0,0,0,,2739821339.0,Nnfarin,Banjarmasin,7.0,58.0,7.0,4.0,,,,,,,
138,138,1090,1513367243081482244,2022-04-11 04:04:02+00:00,https://twitter.com/ngah_Aqthar/status/1513367243081482244,@CatatanAli07 Pocari sweet langsung langka 😁😁😁,1,0,0,,3240022550.0,ngah_Aqthar,NAGASHIMA,2451.0,1982.0,17260.0,32728.0,,,,,,,
139,139,1089,1513368469940895746,2022-04-11 04:08:54+00:00,https://twitter.com/AnjeliSalniati/status/1513368469940895746,@CatatanAli07 Amiìin selamat berjuang kami mendoakan dari rumah...selamat semuaaaaa...,0,0,0,,1.4894847952224502e+18,AnjeliSalniati,,0.0,5.0,20.0,1.0,,,,,,,
140,140,1088,1513373957025542148,2022-04-11 04:30:43+00:00,https://twitter.com/LibraLuv3/status/1513373957025542148,"@CatatanAli07 Jgn diminum ya batal🤭

#MahasiswaBergerak",1,0,0,,1.4144037562177004e+18,LibraLuv3,"Blue Earth, MN",3793.0,2692.0,62320.0,24125.0,,,,,,,
141,141,162,1513374464251428864,2022-04-11 04:32:44+00:00,https://twitter.com/CatatanAli07/status/1513374464251428864,"TODAY, 

Thousands of people take part in a demonstration in Jakarta for justice and demand the president resign

@BBCWorld
@Reuters
@cnnbrk
@tv3malaysia
@KKMPutrajaya
@POTUS

#lengserkanjokowi https://t.co/XO0jlzq0uf",81,5,50,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,1.0
142,142,1087,1513376054689550336,2022-04-11 04:39:03+00:00,https://twitter.com/CatatanAli07/status/1513376054689550336,Bener gak ini bahasa inggris gue @anakpetojo @naina_TShah 😂,3,2,0,,1.4921908284999025e+18,CatatanAli07,,2698.0,1558.0,224.0,4430.0,,,,,,,
143,143,1086,1513377356416958466,2022-04-11 04:44:13+00:00,https://twitter.com/dnsari567/status/1513377356416958466,"@CatatanAli07 Ya Rabb ...Hasbunallahu wa nikmat wakil, aamiin 🙏",0,0,0,,101202186.0,dnsari567,"Jakarta Barat, DKI Jakarta",862.0,1552.0,107620.0,7847.0,,,,,,,
144,144,1085,1513377432598106113,2022-04-11 04:44:31+00:00,https://twitter.com/ArArozy/status/1513377432598106113,@CatatanAli07 Aamiin Allahuma Aamiin,0,0,0,,1.4695794465710694e+18,ArArozy,,803.0,1077.0,26434.0,17816.0,,,,,,,
145,145,1084,1513378013101977600,2022-04-11 04:46:50+00:00,https://twitter.com/saposikompak/status/1513378013101977600,"@CatatanAli07 Ojo marah kowe! 😃😃😃😃
Tanya nurani mu!
#KitaBersamaJokowi
#SayaPercayaJokowi",0,0,0,,1351186986.0,saposikompak,"Medan Maimun, Indonesia",6997.0,7203.0,54035.0,77214.0,,,,,,,
146,146,1083,1513378808107528193,2022-04-11 04:49:59+00:00,https://twitter.com/Febree17_/status/1513378808107528193,@CatatanAli07 Halah malah ngakak 😂🔨,0,0,0,,1.3448624594341317e+18,Febree17_,Earth,21404.0,8292.0,76461.0,38609.0,,,,,,,
147,147,161,1513383892002418692,2022-04-11 05:10:11+00:00,https://twitter.com/CatatanAli07/status/1513383892002418692,"Why are indonesia people protesting in the streets?

Because The government also racked up huge amounts of debt to fund what critics have called unnecessary infrastructure projects

@BILD 
@POTUS 
@cnnbrk 
@Reuters 
@malaysiakini 
@BarackObama 

#RakyatMelawan https://t.co/o3utC6FFcp",63,4,23,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,,,,,
148,148,1082,1513385913891516419,2022-04-11 05:18:13+00:00,https://twitter.com/yatiminah/status/1513385913891516419,@CatatanAli07 Aamiin Yaa Robbalalamin 🤲,0,0,0,,9.191743222997156e+17,yatiminah, Indonesia,88.0,86.0,14186.0,519.0,,,,,,,
149,149,1081,1513386446207401985,2022-04-11 05:20:20+00:00,https://twitter.com/68Afz/status/1513386446207401985,@CatatanAli07 Aamiin...,0,0,0,,1.0800167678653768e+18,68Afz,,1087.0,1631.0,41438.0,53541.0,,,,,,,
150,150,1080,1513387827576274946,2022-04-11 05:25:50+00:00,https://twitter.com/i_opkkk/status/1513387827576274946,"@CatatanAli07 Aamiin allahumma aamiin 🤲
#AksiNasional114
#AksiNasional114",3,1,1,,1.4483171290448896e+18,i_opkkk,Wakanda,1164.0,2600.0,2444.0,2574.0,,,,,,,
151,151,160,1513389082495557632,2022-04-11 05:30:49+00:00,https://twitter.com/CatatanAli07/status/1513389082495557632,"Yang kemarin juga dihajar cebong karna provokasi gua yakin gak Pada Turun dirumah dekem maenan hape sambil Memprovokasi

Dan mereka juga sebenerny gak layak turun KARNA MASIH  PUJA PUJI TOKOH TANPA BERANI MENGKRITISI

LAWAN!!! https://t.co/4Dh8qPNWzQ",11,2,2,,1.4921908284999025e+18,CatatanAli07,,2697.0,1559.0,226.0,4473.0,,,1.0,,,,
152,152,1079,1513389809062281217,2022-04-11 05:33:42+00:00,https://twitter.com/Bank_Joee_/status/1513389809062281217,"@CatatanAli07 Ya itu enak aja nyuruh2 dgn nada provokasi smntara dia nya enak2 an di rmh, kita menjaga peserta dgn hati2 jgn sampe knpa2 om,  mereka masa depan bangsa ... Kalo mau suarakan keinginan nya turun sendiri jgn numpang aksi ini .. jd betull LAWAANN !!!",3,1,1,,1.4461096326031155e+18,Bank_Joee_,Jalanan,7458.0,2065.0,5751.0,4786.0,,,,,,,
153,153,1078,1513395326711123969,2022-04-11 05:55:38+00:00,https://twitter.com/ubancat/status/1513395326711123969,@CatatanAli07 Aamiin ya rabbal alaamiin,0,0,0,,1.2259144277711954e+18,ubancat,,402.0,790.0,30415.0,4066.0,,,,,,,
154,154,1077,1513395543191728132,2022-04-11 05:56:29+00:00,https://twitter.com/Boruhutapea_18/status/1513395543191728132,@CatatanAli07 🙄🙄 https://t.co/pX8ljR3Zo3,0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
155,155,1076,1513395978799181831,2022-04-11 05:58:13+00:00,https://twitter.com/thussaini71/status/1513395978799181831,@CatatanAli07 #MahasiswaBergerak,0,0,0,,1.484129014277378e+18,thussaini71,,53.0,105.0,18154.0,4751.0,,,,,,,
156,156,1075,1513396118025310211,2022-04-11 05:58:46+00:00,https://twitter.com/Nugraha_Nunu21/status/1513396118025310211,@CatatanAli07 Aamiin ...Aamiin YRA.,0,0,0,,1.461507050987393e+18,Nugraha_Nunu21,,265.0,281.0,30342.0,28090.0,,,,,,,
157,157,1074,1513397802747166720,2022-04-11 06:05:28+00:00,https://twitter.com/Boruhutapea_18/status/1513397802747166720,@CatatanAli07 🙄,0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
158,158,1073,1513397875241205760,2022-04-11 06:05:45+00:00,https://twitter.com/athrun_cloud/status/1513397875241205760,@CatatanAli07 @SatriaMaul2022 Emang gak pernah Lulus PAUD,1,0,0,,1.0067251443986104e+18,athrun_cloud,pulau reklamasi ,4087.0,3945.0,41927.0,85367.0,,,,,,,
159,159,1072,1513398639754117125,2022-04-11 06:08:47+00:00,https://twitter.com/Boruhutapea_18/status/1513398639754117125,@CatatanAli07 Klo gibah sama Abang pasti sembuh 😝,0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
160,160,1071,1513399463762866183,2022-04-11 06:12:04+00:00,https://twitter.com/Boruhutapea_18/status/1513399463762866183,@CatatanAli07 Bener gak? 😅,0,1,0,,1.271455071612502e+18,Boruhutapea_18,❤️Ndry,3397.0,2547.0,7332.0,3543.0,,,,,,,
161,161,1070,1513401203433959425,2022-04-11 06:18:59+00:00,https://twitter.com/simsonwb/status/1513401203433959425,@CatatanAli07 Aamiin,0,0,0,,430422772.0,simsonwb,"Sidoarjo, Indonesia",145.0,240.0,39099.0,4303.0,,,,,,,
